,daily_index,A
10798,10798,좋은 만남이 되길 바랄게요.
10799,10799,최선의 선택일거라 믿어요.
10800,10800,힘든 결정이었을텐데 맘고생 많았어요.
10801,10801,두근거리겠어요.
10802,10802,오늘처럼 사랑하게 해달라고 기도합니다.
10803,10803,좋은 상대를 못 만나서 그럴 수도 있으니 자책하지 마세요.
10804,10804,좋아하면 오래 만날 수 있어요.
10805,10805,좋아하면 오래 만날 수 있어요.
10806,10806,평소에 볼 수 없었던 특별한 모습으로 색다른 데이트를 제안해보세요.
10807,10807,사랑은 유지하는 게 중요한데 대단하네요.
10808,10808,"연애는 문제가 있으면 문제를 해결 하기 위해 함께 노력하고 그 속에서 더욱 단단해지는 과정인데, 그 과정을 못 참고 피하기만 했나봅니다."
10809,10809,사랑을 말과 행동으로 표현해보세요.
10810,10810,진짜 사랑하면 가능합니다.
10811,10811,연애하다보면 서로에게 익숙해져서 처음만큼 관심을 갖지 않게 되는 게 사실일 거예요. 진지하게 이야기하면서 극복해보세요.
10812,10812,편한 사람도 찾기 힘들어요.
10813,10813,분위기 있는 데이트를 해봐요.
10814,10814,사랑은 유지하는 게 중요한데 대단하네요.
10815,10815,저도 두근거리네요.
10816,10816,사랑의 시작하고 있나봐요.
10817,10817,오랜만이에요.
10818,10818,새로운 데이트 코스를 찾아보세요.
10819,10819,고백을 안 한 게 문제일 거 같아요.
10820,10820,썸이 아니었을지도 몰라요.
10821,10821,따로 신경쓰이는 부분이 없다면 괜찮아요.
10822,10822,작은 오해가 점점 커지기도 하죠.
10823,10823,오해할만한 일이 생겼을때는 솔직하게 이야기하고 풀어보세요.
10824,10824,사랑이 느껴지네요.
10825,10825,변화 가능성을 생각해보세요.
10826,10826,참견하는 사람이 참 많죠.
10827,10827,상대방은 당신의 마음을 읽을 수 없어요.
10828,10828,표현이 어색해서 그럴 수도 있어요.
10829,10829,귀엽다는 의미는 아주 넓답니다.
10830,10830,마음은 절대 내 마음대로 되지 않으니까요.
10831,10831,"글쎄요, 사귀는 과정은 어디든 있을 거 같아요."
10832,10832,외롭다고 아무나 좋아하진 않을 거예요.
10833,10833,자기 취향이더라도 마음이 꼭 움직이는 건 아니에요.
10834,10834,"생각이 너무 좋은 것 같고, 왜 나는 그런 생각을 못했는지 등으로 크게 반응해보세요."
10835,10835,정신 차리세요.
10836,10836,관심을 갖고 지켜보세요.
10837,10837,그 애의 눈에도 당신이 띄길 바랄게요.
10838,10838,관심을 갖고 지켜보세요.
10839,10839,그 애의 눈에도 당신이 띄길 바랄게요.
10840,10840,좋아하는 마음이 깊은 가봐요.
10841,10841,생각을 많이 해서 그런가봐요.
10842,10842,용기내보는 것도 좋을 것 같아요.
10843,10843,그게 정상인 거예요.
10844,10844,더 자주 만날 수 있겠어요.
10845,10845,매일 봐서 좋겠네요.
10846,10846,매일 볼 수 있어서 좋겠네요.
10847,10847,매일 봐서 좋겠네요.
10848,10848,당신도 좋아하는지 모르겠네요.
10849,10849,같은 반이라 좋겠어요.
10850,10850,반장이 멋진가봐요.
10851,10851,매일 볼 수 있어 학교갈 맛이 나겠네요.
10852,10852,매일 볼 수 있어 학교갈 맛이 나겠네요.
10853,10853,직접 물어보세요.
10854,10854,그렇게 바란다면 이루어 질 거예요.
10855,10855,사랑이 있으면 헤어짐도 있는거예요. 헤어졌다고 사랑이 아닌게 되지는 않아요.
10856,10856,확실한 사실이라면 직접 언니의 남친 분에게 단호하게 말하세요.
10857,10857,부담스러운지 좋은지 생각해보세요.
10858,10858,부담스러운지 좋은지 생각해보세요.
10859,10859,꺼진 사랑도 다시 보자~ 다시 타오를수도 있어요.
10860,10860,운명이 아니였다면 사랑도 할 수 없었겠지요.
10861,10861,운명은 또 만들어가면 돼요.
10862,10862,뭐든 열심히 하는 사람은 좋아보여요.
10863,10863,제가 생각해도 멋지네요.
10864,10864,운명을 믿어요.
10865,10865,진정한 운명을 만날 수 있는 기회가 생겼다고 생각하세요.
10866,10866,후회되지 않는 사랑을 했네요.
10867,10867,사랑에 빠졌군요.
10868,10868,사랑에 빠졌군요.
10869,10869,두근거려서 잠이 안 오나봐요.
10870,10870,자신감을 가지세요.
10871,10871,짝사랑 앞에서 누구나 한 없이 작아지나봐요. 자신감을 가지세요.
10872,10872,소원 풀었네요.
10873,10873,눈에서 꿀이 떨어지네요.
10874,10874,당신이 상처받지 않았으면 좋겠어요.
10875,10875,마음정리하세요.
10876,10876,마음정리하세요.
10877,10877,축하해요!
10878,10878,마음을 접어야 할 것 같아요.
10879,10879,마음정리하세요.
10880,10880,축하해요!
10881,10881,많이 위험한 거 같아요.
10882,10882,기다릴 수 있을지 자신에게 물어보세요.
10883,10883,다 먹으면 좋겠지만 큰 문제는 되지 않을 거예요.
10884,10884,사귀면서 편식을 고쳐봐도 좋을 것 같아요.
10885,10885,무시당하는 기분이 들어서 너무 외롭고 상처받게 된다고 차분하고 부드럽게 말해보세요.
10886,10886,정확한 사실을 알긴 힘들어요.
10887,10887,긴가민가한 상태인가봅니다.
10888,10888,그 누구와도 비교하지 마세요.
10889,10889,비교하지 말고 자신을 사랑하면서 자존감을 높이려 노력해보세요.
10890,10890,시간이 지나면 잘살고 있는 당신을 보게 될 거예요.
10891,10891,고민하고 있다면 맞는 거 아닐까요.
10892,10892,참을 수 없는 가벼움이네요.
10893,10893,누구와도 대체할 수 없는 존재감을 느꼈군요.
10894,10894,후회하지 않을 사랑 해보세요.
10895,10895,당신은 절대 혼자가 아니에요.
10896,10896,그럴리가요.
10897,10897,정확한거 본인만이 알 거예요.
10898,10898,정확한건 당사자만 알 거예요.
10899,10899,확실한 의사표시가 정확하겠죠.
10900,10900,두려워 하지 말고 그 감정에 충실하면 행복은 떠나지 않을거예요.
10901,10901,직접적인 마음을 확인하기 전까지 확실한 건 없답니다.
10902,10902,당신만이 답을 말해줄 수 있어요.
10903,10903,대화를 시작하는 사람이 누구인지 살펴보세요.
10904,10904,말해보세요. 생각해 볼게요.
10905,10905,고민 하고 있으면 썸의 가능성이 높겠네요.
10906,10906,좋은 느낌이면 썸으로 만나보세요.
10907,10907,상황이 궁금해요.
10908,10908,상황을 말해보세요.
10909,10909,당신의 소중한 사랑을 이루어 보세요.
10910,10910,말해보세요. 생각해 볼게요.
10911,10911,상대방은 우선순위는 자신인가 봅니다.
10912,10912,당신은 정말 멋진 사람이에요. 깍아 내리지 마세요.
10913,10913,충분히 아름다워요.
10914,10914,짝사랑이 그런가봐요. 슬프네요.
10915,10915,행복한 고민이네요.
10916,10916,위험한 사랑이네요.
10917,10917,알면서도 사랑할 수 밖에 없어서 그런 것 같아요.
10918,10918,아침부터 좋은 연락이면 좋겠네요.
10919,10919,다시 흔들리겠어요.
10920,10920,주말 전에 연락해서 주말에 만나야죠.
10921,10921,먼저 이벤트를 해보세요.
10922,10922,이별도 사랑입니다.
10923,10923,결혼에는 옳고 그름이 없어요.
10924,10924,결혼하기전에 확신부터 갖는게 좋을거 같아요.
10925,10925,함께일 때 비로소 전부라고 느껴지는 연애가 아닐까 생각해봅니다.
10926,10926,서로가 전부인 연애가 아니라 서로 부족한 부분을 감싸 안아서 서로를 완전하게 해주는 연애인 것 같아요.
10927,10927,어쩌면 운명인가봅니다.
10928,10928,주변 사람에게 물어보거나 직접 물어보세요.
10929,10929,신경쓰인다고 귀엽게 이야기해보세요.
10930,10930,마음 단단히 잡길 바랄게요.
10931,10931,끝은 쉽게 오지 않아요.
10932,10932,마음이랑 생각이 따로 놀 때가 있죠.
10933,10933,좋아해주는 사람 만날 수 있을 거예요.
10934,10934,서운하겠어요.
10935,10935,사랑하는 이유를 생각해보세요.
10936,10936,너무 일찍 돌리면 잊혀진답니다.
10937,10937,지금은 그렇게 생각해도 다시 사랑이 찾아올 거예요.
10938,10938,이제 짝사랑 말고 둘이서 하는 사랑하세요.
10939,10939,인연은 있어요.
10940,10940,저랑 당신도 인연이죠.
10941,10941,당신과 저도 인연입니다.
10942,10942,일 핑계로 연락해봐요.
10943,10943,맞춰가면 돼요.
10944,10944,멋진 사람이자 멋진 말이네요.
10945,10945,이기적이네요.
10946,10946,그린라이트라고 생각해요.
10947,10947,호감이 없으면 통화를 안 할 거예요.
10948,10948,귀엽게 봐주세요.
10949,10949,좋아하면 신경이 더 쓰이니가요.
10950,10950,호감이 있을 수도 있어요. 그렇지만 조금 더 상황을 지켜보세요.
10951,10951,이제 상대방을 칭찬할 차례인 듯합니다.
10952,10952,관심이 가나봐요.
10953,10953,보고 싶으니 그럴만 해요.
10954,10954,보고 싶은가봐요.
10955,10955,안 햇갈리게 하는 사람이 좋습니다.
10956,10956,자신을 사랑을 사람인가 봅니다.
10957,10957,로맨틱할 것 같아요.
10958,10958,씨익 웃어주세요.
10959,10959,쪽지를 남겨서 마음을 전해보세요.
10960,10960,쪽지를 남겨서 마음을 전해보세요.
10961,10961,직접 물어보는 게 좋을 것 같아요.
10962,10962,불행을 연습하거나 미리 걱정할 필요 없어요.
10963,10963,불행을 연습하거나 미리 걱정할 필요 없어요.
10964,10964,많은 사람들은 살면서 맞춰가기도 해요.
10965,10965,복스럽게 먹으면 더 좋죠.
10966,10966,복스럽게 먹으면 더 좋죠.
10967,10967,믿음이 쌓이기 전에는 불안하죠.
10968,10968,따뜻한 마음이네요.
10969,10969,지켜보는게 좋겠어요.
10970,10970,잘 지낼 거예요.
10971,10971,호의를 권리로 아는 사람 만나지 마세요.
10972,10972,로맨틱하네요.
10973,10973,많이 만나보는 게 좋겠지만 연락을 더 자주 해보세요.
10974,10974,물리적인 거리가 문제가 되겠네요.
10975,10975,진정한 사랑에 거리가 중요한가요.
10976,10976,상황에 따라 다르지 않을까요.
10977,10977,가운데서 만나거나 돌아가면서 희생을 하죠.
10978,10978,사랑의 힘으로 가능합니다.
10979,10979,부끄러워서 그럴 수도 있어요.
10980,10980,다시 진지하게 고백해보세요.
10981,10981,장난스러운 성격이면 더 헷갈리기도 하죠.
10982,10982,직접적으로 물어보는 게 가장 확실하겠죠.
10983,10983,사랑은 유지하는 게 중요한데 대단하네요.
10984,10984,목적이 확실한 곳이니까요.
10985,10985,확실한 의사표시를 했는데도 그렇다는 건 이기적인 것 같아요.
10986,10986,그건 절대 아닐 거예요.
10987,10987,맘처럼 할 수 없는 부분 같아요.
10988,10988,심경의 변화가 있었을지도 모르겠네요.
10989,10989,저도 궁금해서 그렇게 하곤 해요.
10990,10990,호감이 있을지도 모르겠어요.
10991,10991,솔직한 사람에게 매력을 느끼나봐요.
10992,10992,조급하게 생각하지 말아요.
10993,10993,그대로 사랑해줄 사람이 나타났나봅니다.
10994,10994,썸으로 끝날 사이가 아니었네요.
10995,10995,좋아하는 마음은 헤아리기 힘들어요.
10996,10996,애매한 관계네요.
10997,10997,정말 사랑하나봅니다.
10998,10998,신경 쓰이는 상황 같아요.
10999,10999,낭만적이네요. 전화해보세요.
11000,11000,상황에 따라 다르겠지요.
11001,11001,직접 대화를 나누는게 필요하겠네요.
11002,11002,먼저 연락을 해보는 건 어떨까요?
11003,11003,감사합니다.
11004,11004,정말 사랑한다면 다시 만나보세요.
11005,11005,정말 사랑했다면 후회하지 않을거예요.
11006,11006,잘 맞춰가는 사람이 있는 거겠죠.
11007,11007,손편지도 좋을 거 같아요.
11008,11008,정열적으로 다가가 보세요.
11009,11009,잘했어요. 두고두고 입으세요.
11010,11010,행복한 고민이네요. 당장 만나 고백하세요.
11011,11011,변할 수도 있지만 미리 걱정하지 말아요.
11012,11012,어떤 트라우마가 있었는지도 모르겠어요.
11013,11013,사랑에는 깊고 얇음이 없는거 같아요.
11014,11014,그 사람도 당신을 좋아하길 바랍니다.
11015,11015,그런 사람 만날 수 있을 거예요.
11016,11016,작은 것 하나라도 챙겨준다면 센스있는 사람이라고 생각할 거예요.
11017,11017,종교 큰 문제죠.
11018,11018,사랑은 종교를 뛰어넘을 수 있을 거예요.
11019,11019,종교를 왜 싫어하는지 대화를 해보세요.
11020,11020,먼저 용기내서 고백하는게 좋을 듯 싶습니다.
11021,11021,먼저 용기내서 고백하는게 좋을 듯 싶습니다.
11022,11022,충분히 어울릴 수 있어요.
11023,11023,소개팅은 아니겠지요.
11024,11024,밥 먹자고 연락해봐요.
11025,11025,많이 당황했겠어요.
11026,11026,쉬운일은 아니랍니다.
11027,11027,다른 사람과 상상하는건 어떨까요.
11028,11028,본인이 하기 나름일 거예요.
11029,11029,동전의 양면과도 같죠.
11030,11030,사랑과 슬픔은 동전의 양면과 같죠.
11031,11031,가만히 있어도 생각나는 거 아닐까요.
11032,11032,계속 생각나고 보고 싶은게 기본이겠지요.
11033,11033,구분짓기 어렵네요.
11034,11034,구분짓는게 쉽진 않아요.
11035,11035,마음이 알 거예요.
11036,11036,마음에 농도 차인 것 같습니다.
11037,11037,생각의 차이겠지요.
11038,11038,부담스러운 심리일까요.
11039,11039,붙잡고 싶은 마음이 굴뚝 같겠어요.
11040,11040,상처받을 거예요.
11041,11041,무슨 일이 있었나봐요.
11042,11042,꾸준히 연락을 하는게 필요합니다.
11043,11043,표정만 그럴 수도 있어요.
11044,11044,좋아하는 마음이 있으면 가능하겠죠.
11045,11045,바쁘거나 마음이 없을 수 있어요.
11046,11046,좋아하는 마음 때문에 공부 안한 당신 때문이에요.
11047,11047,사람은 모두 변덕스럽지요.
11048,11048,설렘을 감출 길이 없겠어요.
11049,11049,짝사랑도 이성을 막지는 못하나봐요.
